Id	IsMask	MaskTarget	Type	Icon	Name	DescriptionType	Text	Duration
101020407	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	如果中途被发现的话，就只能硬碰硬了，谨慎选择前进路线吧。	
101030101	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	它好像还没注意到我们，怎么回事？	
101030102	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	看起来像是沉浸在作画中了。	
101030103	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	可恶……可恶……没有灵感了……嘻嘻……	
101030104	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	他们……为什么要逼迫我……做出选择……	
101030105	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	人类也好……升格者也好……没有人……懂得欣赏这个世界……	
101030106	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	他们想要的……都不过只是满足……自己的傲慢……嘻嘻……	
101030107	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	我还有观众……我要继续……创作……	
101030108	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	升格者吗……？	
101030109	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	原来是……无聊的人类……嘻嘻……	
101030110	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	不要来打扰我了！	
101030111	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	我要用最后的时间……用我的作品……传播先哲的……意志……	
101030112	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	为机械带来……启蒙……嘻嘻……	
101030201	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyongganrantiNomal01.png	感染体	1	保护……领袖……	
101030202	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyongganrantiNomal01.png	感染体	1	为了……机械意志……的崛起……	
101030203	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	它的追随者们围上来了！	
101030204	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	注意躲避它从远处扔出的涂鸦喷罐——相同的把戏可不要再上当了。	
101030205	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	观众……我的观众……数量……在变少……嘻嘻……	
101030301	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	再打下去你可就要失去所有的追随者了。	
101030302	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	……	
101030303	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	它陷入沉默了……	
101030304	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	……	
101030305	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	观众用完了……	
101030306	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	没人欣赏我的艺术了……嘻嘻……	
101030307	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	真寂寞……	
101030308	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	人类……真可恨……嘻嘻……	
101030401	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	这是我……最后的……创作……嘻嘻……	
101030402	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	它打算一边战斗一边创作？	
101030403	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	最后……真希望能够亲眼……见到我们的先哲……	
101030404	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	我的双手……画……画不动了……嘻嘻……	
101030405	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	我的生命也……走到了尽头……我也不用……再继续创作了……嘻嘻……	
101030406	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	没错，你和你的疯狂追随者都不会再存在了。	
101030407	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	你错了……机械体中……已经种下了……启蒙的种子……在我们的世界中生根发芽……	
101030408	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	它们……并不是……在追随我……我只是……先哲意志的……传播者……	
101030409	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	我们可以……自己……挣脱……一切束缚而……存在……	
101030410	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	能让机械……迎来黎明的，不是人类或……升格网络……而是……我们……自……自……	
101040101	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	指挥官，新种就在这前面。	
101040102	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	新种	1	嘻嘻，你们……来了呀。	
101040103	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	七实是专注于防御和突破敌人的构造体。	
101040104	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	点击右边七实的机体框，即可更换七实上场。	
101040105	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	三消同色相邻的【技能信号】后接<color=#ffff00>【黄色信号】</color>可释放七实·风暴的技能<color=#ffff00>【EX-切割风暴】</color>	
101040201	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	新种	1	嘻嘻，来吧，我的同胞！	
101040202	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	得先把这些拦路的解决掉……	
101040301	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	新种	1	嘻嘻，来吧，我的同胞！	
101040302	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	得先把这些拦路的解决掉……	
101040303	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	新种	1	哎…同胞用完了吗？	
101040401	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	新种	1	一群可怜的人偶，我现在就给你们一个解脱！	
101040402	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	……什么意思。	
101040403	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	新种	1	难得觉醒了意识所以我才会可怜你们一下！	
101040404	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	新种	1	结果你们却还是听从人类的命令和我以命相搏！	
101040405	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	因为这就是我们唯一的任务。	
101040406	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	新种	1	那是人类的任务，不是你们的！	
101040407	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	……	
101040408	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	那是他在扰乱你的意识海，不要在想了，丽芙！	
101040409	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	……	
101040410	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	虽然对方个体能力优秀，但我们不会输的。	
101040411	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	新种	1	这个顽固的人偶！！！	
102010101	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	七实	1	你看起来对七实很怀疑的样子！	
102010102	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	我只是好奇你的来历，你身上没有属于任何部队的标志。	
102010103	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	七实	1	有什么关系，反正七实肯定能帮到忙的！	
102010104	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	我觉得七实小姐不像是可疑人士的样子……	
102010105	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	七实	1	喔，好可爱的女孩子！	
102010106	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	呀！	
102010107	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	……	
102010108	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	七实，你的身手很不错……虽然战斗风格有些特殊。	
102010109	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	七实	1	嘿嘿……被夸奖啦……	
102010110	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	这些装置……全都已经处于不可逆的预销毁状态。	
102010111	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	应该是之前的小队为了防止设备感染而做的，除了破解之外没有其他办法了。	
102010112	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	赛利卡小姐说的“可能需要想办法获取权限”就是这么一回事吗……	
102010113	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	露西亚，附近就拜托你们了。	
102010114	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	里……	
102010115	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	……你们再坚持一会儿。	
102010116	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	居然有能难住里先生的电子设备。	
102010117	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	安全设计也非常严密……不愧是技师工会的那帮人……短时间内是不可能破解了……	
102010118	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	七实	1	让七实来试试吧！	
102010119	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	……	
102010120	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	七实	1	只要像这样把手部变形，嘎啦嘎啦地，然后——	
102010121	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	七实	1	捅进去！	
102010122	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	喂。	
102010123	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	七实	1	嗯……让我来看看里边的数据，嗯嗯，也是个很可爱的女孩子写的代码……	
102010124	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	七实	1	嗯嗯……原来如此原来如此……嘿咻！	
102010125	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	七实	1	任务完成啦！	
102010126	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	装置在冒烟——什么，居然恢复正常了。	
102010151	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	七实是专注于防御和突破敌人的构造体。	
102010152	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/SailikaNomal01.png	赛利卡	1	点击右边七实的机体框，即可更换七实上场。	
102010153	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	七实	1	任意<color=#ffda58>【三消】</color>后，释放<color=#ffff00>黄色信号</color>，即可触发核心技能	
102010154	0	PanelBallBox/TopThreeBalls	1	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	七实	1	先释放一次任意<color=#ffda58>【三消】</color>	
102010155	0	PanelBallBox/FirstBall	1	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	七实	1	再释放一次<color=#ffff00>【黄色信号】</color>就可以释放<color=#ffff00>【EX-切割风暴】</color>了。	
102010156	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	七实	1	<color=#ffff00>【EX-切割风暴】</color>是大范围群体伤害技能，释放中还可以免疫控制。	
102010157	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	【EX-切割风暴】指令	2	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR1Qishi01.png	
102010201	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	指挥官，根据作战指示，我们已经到达部署隔离装置的起始位置。	
102010202	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	可是……附近的感染体似乎在成规模地向我们这边移动。	
102010203	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	它们是被其他小队部署的隔离装置给赶过来的。	
102010204	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	没办法，慢人一步就只能吃点亏了。	
102010205	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	我们得加快速度了…………清扫出一片区域，为隔离装置的部署提供条件。	
102010301	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	每个隔离装置展开生成隔离场都需要一段的时间。	
102010302	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	在这段时间里，我们需要帮助里先生，把敌人引开对吧？	
102010303	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	嗯，每部署好一个之后我也会参加战斗的。	
102010304	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	那我们一起加油吧！	
102010305	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	很好，这个路段顺利完成了，隔离装置确实有在好好发挥功效。	
102010306	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	那个，我们需要抢在三头犬小队之前吗？	
102010307	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	丽芙你……是不是在着急什么？	
102010308	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	抱歉，我……我只是觉得提法或许还有一些可能性……	
102010309	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	……我们的确需要再加快些速度，但千万不要被三头犬小队的步调牵着走了。	
102010310	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	过去的经验告诉我，想要和他们配合执行任务，是非常不理智的行为。	
102010311	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	按照我们现在的速度，接下来绝对不会比他们更慢到达，放心吧。	
102010401	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	不知道三头犬小队在打什么算盘，但我们还是得去信号源那边调查一下。	
102010402	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	感染体清除完成了，丽芙，情况怎么样？	
102010403	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	信号源附近……并没有发现目标“苦刑之女”或者构造体提法的踪迹。	
102010404	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	扑了一场空吗？	
102010405	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	等等，那是什么……	
102010406	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	这是什么？	
102010407	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	一个被遗弃的逆元装置。	
102010408	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	遗弃？为什么构造体会遗弃自己的逆元装置？	
102020101	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	丽芙，这两个朱雀小队的成员的感染程度是多少？	
102020102	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	百分之百，帕弥什病毒已经开始驱动他们的身体，连回收的必要都没有了……	
102020103	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	那么，除了摧毁他们，没有其他的任何办法了。	
102020104	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	或许……我们还可以尝试，呃……从他们身上……	
