Id	Type	Priority	Title	Desc	Icon	PreTaskId	ActivateCondition[1]	ActivateCondition[2]	ActivateCondition[3]	Condition[1]	Condition[2]	Condition[3]	Result	RewardId	SkipId	StartTime	EndTime	Suffix	ShowAfterTaskId	AchvType	GroupId	ShowAfterGroup	GroupTheme	ShowType
7201	7	9940	露西亚的考验Ⅱ	将6件五星装备突破后强化至30级	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7201			6	72010	7201			目标						
7202	7	9930	露西亚的考验Ⅲ	3个构造体到达30级	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7202			3	72020	7202			目标						
7203	7	9920	露西亚的考验Ⅳ	通过间章-露西亚第6关	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7203			1	72030	7203			目标						
7204	7	9910	露西亚的考验Ⅴ	意识营救战通过第2关	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7204			1	72040	7204			目标						
7205	7	9900	露西亚的考验Ⅵ	进行基准研发10次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7205			10	72050	7205			目标						
7300	7	9910	里的考验Ⅰ	通过隐藏剧情第2章	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7300			1	73000	7300			目标						
7301	7	9890	里的考验Ⅱ	间章战斗副本通关6次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7301			6	73010	7301			目标						
7302	7	9880	里的考验Ⅲ	通过战区关卡3次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7302			3	73020	7302			目标						
7303	7	9870	里的考验Ⅳ	与任意角色的好感度等级到达2	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7303			1	73030	7303			目标						
7304	7	9865	里的考验Ⅴ	完成一次赏金任务	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7304			1	73020	7304			目标						
7305	7	9863	里的考验Ⅵ	通关3次资源副本-军备突破-AB-2	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7305			3	73000	7305			目标						
7400	7	9860	神威的考验Ⅰ	幻痛囚笼通关混沌难度	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7400			1	74000	7400			目标						
7401	7	9850	神威的考验Ⅱ	指挥官等级到达40级	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7401			40	74010	7401			目标						
7402	7	9840	神威的考验Ⅲ	构造体特训通过第2个难度	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7402			1	74020	7402			目标						
7403	7	9830	神威的考验Ⅳ	培养4个到达精锐Ⅲ称号的构造体	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7403			4	74030	7403			目标						
7404	7	9825	神威的考验Ⅴ	宿舍家具改装1次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7404			1	74040	7404			目标						
7500	7	9820	七实的考验Ⅰ	意识营救战通过第4关	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7500			1	75000	7500			目标						
7501	7	9810	七实的考验Ⅱ	任意装备到达40级	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7501			1	75010	7501			目标						
7502	7	9800	七实的考验Ⅲ	指挥官等级到达45级	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7502			45	75020	7502			目标						
7503	7	9790	七实的考验Ⅳ	任意3个构造体升至45级	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7503			3	75000	7503			目标						
7600	7	9780	比安卡的考验Ⅰ	通关剧情副本普通难度第5章	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7600			1	76000	7600			目标						
7601	7	9770	比安卡的考验Ⅱ	意识营救战通过第6关	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7601			1	76010	7601			目标						
7602	7	9750	比安卡的考验Ⅲ	通过间章-里第5关	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7602			1	76020	7602			目标						
7603	7	9745	比安卡的考验Ⅳ	任意构造体战斗参数达到2500	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7603			1	76020	7603			目标						
7700	7	9740	卡列尼娜的考验Ⅰ	累计登录7天	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7700			1	77000	7700			目标						
7701	7	9730	卡列尼娜的考验Ⅱ	指挥官等级到达50级	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7701			50	77010	7701			目标						
7702	7	9720	卡列尼娜的考验Ⅲ	培养4个到达特种Ⅱ称号的构造体	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7702			4	77020	7702			目标						
90201	11	1	测试任务1	测试任务1	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					100			1	100000	90201			活动						
90202	11	1	测试任务2	测试任务2	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					100			1	100000	90202			活动						
90203	11	1	测试任务3	测试任务3	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					1			1	100000	90203			活动						
90204	11	1	测试任务4	测试任务4	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					100			1	100000	90204			活动						
90205	11	1	测试任务5	测试任务5	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					100			1	100000	90205			活动						
90206	11	1	测试任务6	测试任务6	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					1			1	100000	90206			活动						
12001	13	487	旧的不去新的不来	回收家具1次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					12001			1	12001	12001			宿舍						
12002	13	486	小小粉刷匠	制造家具3次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					12002			3	12002	12002			宿舍						
12003	13	488	恒定温柔	爱抚构造体5次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					12003			5	12003	12003			宿舍						
12004	13	500	能者多劳	宿舍构造体执勤1次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					12004			1	12004	12004			宿舍						
12005	13	499	与你邂逅	触发并完成宿舍事件3次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					12005			3	12005	12005			宿舍						
14001	12	2001	宿舍指引	指引-入住1位构造体	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					14001			1	14001	14001			宿舍			9999			
14002	12	2000	宿舍指引	指引-放置家具1次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					14002			1	14002	14002			宿舍			9999			
14003	12	1999	宿舍指引	指引-将椅子改装1次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					14003			1	14003	14003			宿舍			9999			
14004	12	1998	宿舍指引	指引-制造1件家具	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					14004			1	14004	14004			宿舍			9999			
14005	12	1996	宿舍指引	指引-构造体执勤1次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					14005			1	14005	14005			宿舍			9999			
14006	12	1997	宿舍指引	指引-爱抚构造体1次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					14006			1	14006	14006			宿舍			9999			
14007	12	2002	宿舍指引	指引-完成所有指引任务	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					14007			6	14007				宿舍			9999		1	
13001	12	1400	最好的投资Ⅰ	解锁房间2间	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13001			2	13001	13001			宿舍	14007					
13002	12	1398	最好的投资Ⅱ	解锁房间3间	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13002			3	13002	13002			宿舍	13001					
13003	12	1396	最好的投资Ⅲ	解锁房间4间	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13003			4	13003	13003			宿舍	13002					
13004	12	1394	最好的投资Ⅳ	解锁房间5间	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13004			5	13004	13004			宿舍	13003					
13005	12	1392	最好的投资Ⅴ	解锁房间6间	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13005			6	13005	13005			宿舍	13004					
13006	12	1390	加入派对！Ⅰ	入住3个构造体	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13006			3	13006	13006			宿舍	14007					
13007	12	1388	加入派对！Ⅱ	入住6个构造体	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13007			6	13007	13007			宿舍	13006					
13008	12	1386	加入派对！Ⅲ	入住9个构造体	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13008			9	13008	13008			宿舍	13007					
13009	12	1384	加入派对！Ⅳ	入住12个构造体	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13009			12	13009	13009			宿舍	13008					
13010	12	1382	加入派对！Ⅴ	入住15个构造体	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13010			15	13010	13010			宿舍	13009					
13011	12	1380	兴家创业Ⅰ	宿舍累计执勤次数达到10次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13011			10	13011	13011			宿舍	14007					
13012	12	1378	兴家创业Ⅱ	宿舍累计执勤次数达到50次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13012			50	13012	13012			宿舍	13011					
13013	12	1376	兴家创业Ⅲ	宿舍累计执勤次数达到100次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13013			100	13013	13013			宿舍	13012					
13014	12	1374	兴家创业Ⅳ	宿舍累计执勤次数达到200次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13014			200	13014	13014			宿舍	13013					
13015	12	1372	兴家创业Ⅴ	宿舍累计执勤次数达到500次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13015			500	13015	13015			宿舍	13014					
13016	12	1370	兴家创业Ⅵ	宿舍累计执勤次数达到1000次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13016			1000	13016	13016			宿舍	13015					
13017	12	1368	兴家创业Ⅶ	宿舍累计执勤次数达到1500次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13017			1500	13017	13017			宿舍	13016					
13018	12	1366	兴家创业Ⅷ	宿舍累计执勤次数达到2000次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13018			2000	13018	13018			宿舍	13017					
13019	12	1364	兴家创业Ⅸ	宿舍累计执勤次数达到3000次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13019			3000	13019	13019			宿舍	13018					
13020	12	1362	兴家创业Ⅹ	宿舍累计执勤次数达到5000次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13020			5000	13020	13020			宿舍	13019					
13021	12	1360	邂逅指数Ⅰ	宿舍累计触发并完成奖励事件5次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13021			5	13021	13021			宿舍	14007					
13022	12	1358	邂逅指数Ⅱ	宿舍累计触发并完成奖励事件15次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13022			15	13022	13022			宿舍	13021					
13023	12	1356	邂逅指数Ⅲ	宿舍累计触发并完成奖励事件50次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13023			50	13023	13023			宿舍	13022					
13024	12	1354	邂逅指数Ⅳ	宿舍累计触发并完成奖励事件100次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13024			100	13024	13024			宿舍	13023					
13025	12	1352	邂逅指数Ⅴ	宿舍累计触发并完成奖励事件250次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13025			250	13025	13025			宿舍	13024					
13026	12	1350	小心别摸秃了Ⅰ	宿舍累计爱抚构造体10次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13026			10	13026	13026			宿舍	14007					
13027	12	1348	小心别摸秃了Ⅱ	宿舍累计爱抚构造体50次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13027			50	13027	13027			宿舍	13026					
13028	12	1346	小心别摸秃了Ⅲ	宿舍累计爱抚构造体100次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13028			100	13028	13028			宿舍	13027					
13029	12	1344	小心别摸秃了Ⅳ	宿舍累计爱抚构造体200次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13029			200	13029	13029			宿舍	13028					
13030	12	1342	小心别摸秃了Ⅴ	宿舍累计爱抚构造体500次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13030			500	13030	13030			宿舍	13029					
13031	12	1340	继续嗨，别停下！Ⅰ	保持3个构造体心情值在80以上1天	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13031			1	13031	13031			宿舍	14007					
13032	12	1338	继续嗨，别停下！Ⅱ	保持3个构造体心情值在80以上2天	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13032			2	13032	13032			宿舍	13031					
13033	12	1336	继续嗨，别停下！Ⅲ	保持3个构造体心情值在80以上4天	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13033			4	13033	13033			宿舍	13032					
13034	12	1334	继续嗨，别停下！Ⅳ	保持3个构造体心情值在80以上7天	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13034			7	13034	13034			宿舍	13033					
13035	12	1332	继续嗨，别停下！Ⅴ	保持3个构造体心情值在80以上15天	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13035			15	13035	13035			宿舍	13034					
13036	12	1330	继续嗨，别停下！Ⅵ	保持3个构造体心情值在80以上30天	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13036			30	13036	13036			宿舍	13035					
13037	12	1328	继续嗨，别停下！Ⅶ	保持3个构造体心情值在80以上45天	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13037			45	13037	13037			宿舍	13036					
13038	12	1326	继续嗨，别停下！Ⅷ	保持3个构造体心情值在80以上60天	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13038			60	13038	13038			宿舍	13037					
13039	12	1324	继续嗨，别停下！Ⅸ	保持3个构造体心情值在80以上90天	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13039			90	13039	13039			宿舍	13038					
13040	12	1322	继续嗨，别停下！Ⅹ	保持3个构造体心情值在80以上180天	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13040			180	13040	13040			宿舍	13039					
13041	12	1320	小心地滑Ⅰ	累计制造地板类家具5次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13041			5	13041	13041			宿舍	14007					
13042	12	1318	小心地滑Ⅱ	累计制造地板类家具10次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13042			10	13042	13042			宿舍	13041					
13043	12	1316	小心地滑Ⅲ	累计制造地板类家具20次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13043			20	13043	13043			宿舍	13042					
13044	12	1314	小心地滑Ⅳ	累计制造地板类家具30次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13044			30	13044	13044			宿舍	13043					
13045	12	1312	小心地滑Ⅴ	累计制造地板类家具50次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13045			50	13045	13045			宿舍	13044					
13046	12	1310	小心地滑Ⅵ	累计制造地板类家具70次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13046			70	13046	13046			宿舍	13045					
13047	12	1308	小心地滑Ⅶ	累计制造地板类家具100次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13047			100	13047	13047			宿舍	13046					
13048	12	1306	小心地滑Ⅷ	累计制造地板类家具150次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13048			150	13048	13048			宿舍	13047					
13049	12	1304	小心地滑Ⅸ	累计制造地板类家具200次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13049			200	13049	13049			宿舍	13048					
13050	12	1302	小心地滑Ⅹ	累计制造地板类家具500次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13050			500	13050	13050			宿舍	13049					
13051	12	1300	家有四壁Ⅰ	累计制造墙类家具5次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13051			5	13051	13051			宿舍	14007					
13052	12	1298	家有四壁Ⅱ	累计制造墙类家具10次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13052			10	13052	13052			宿舍	13051					
13053	12	1296	家有四壁Ⅲ	累计制造墙类家具20次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13053			20	13053	13053			宿舍	13052					
13054	12	1294	家有四壁Ⅳ	累计制造墙类家具30次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13054			30	13054	13054			宿舍	13053					
13055	12	1292	家有四壁Ⅴ	累计制造墙类家具50次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13055			50	13055	13055			宿舍	13054					
13056	12	1290	家有四壁Ⅵ	累计制造墙类家具70次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13056			70	13056	13056			宿舍	13055					
13057	12	1288	家有四壁Ⅶ	累计制造墙类家具100次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13057			100	13057	13057			宿舍	13056					
13058	12	1286	家有四壁Ⅷ	累计制造墙类家具150次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13058			150	13058	13058			宿舍	13057					
13059	12	1284	家有四壁Ⅸ	累计制造墙类家具200次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13059			200	13059	13059			宿舍	13058					
13060	12	1282	家有四壁Ⅹ	累计制造墙类家具500次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13060			500	13060	13060			宿舍	13059					
13061	12	1280	栋梁之材Ⅰ	累计制造天花板类家具5次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13061			5	13061	13061			宿舍	14007					
13062	12	1278	栋梁之材Ⅱ	累计制造天花板类家具10次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13062			10	13062	13062			宿舍	13061					
13063	12	1276	栋梁之材Ⅲ	累计制造天花板类家具20次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13063			20	13063	13063			宿舍	13062					
13064	12	1274	栋梁之材Ⅳ	累计制造天花板类家具30次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13064			30	13064	13064			宿舍	13063					
13065	12	1272	栋梁之材Ⅴ	累计制造天花板类家具50次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13065			50	13065	13065			宿舍	13064					
13066	12	1270	栋梁之材Ⅵ	累计制造天花板类家具70次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13066			70	13066	13066			宿舍	13065					
13067	12	1268	栋梁之材Ⅶ	累计制造天花板类家具100次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13067			100	13067	13067			宿舍	13066					
13068	12	1266	栋梁之材Ⅷ	累计制造天花板类家具150次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13068			150	13068	13068			宿舍	13067					
13069	12	1264	栋梁之材Ⅸ	累计制造天花板类家具200次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13069			200	13069	13069			宿舍	13068					
13070	12	1262	栋梁之材Ⅹ	累计制造天花板类家具500次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13070			500	13070	13070			宿舍	13069					
13071	12	1260	大刀阔斧Ⅰ	累计制造大件类家具5次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13071			5	13071	13071			宿舍	14007					
13072	12	1258	大刀阔斧Ⅱ	累计制造大件类家具10次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13072			10	13072	13072			宿舍	13071					
13073	12	1256	大刀阔斧Ⅲ	累计制造大件类家具20次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13073			20	13073	13073			宿舍	13072					
13074	12	1254	大刀阔斧Ⅳ	累计制造大件类家具30次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13074			30	13074	13074			宿舍	13073					
13075	12	1252	大刀阔斧Ⅴ	累计制造大件类家具50次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13075			50	13075	13075			宿舍	13074					
13076	12	1250	大刀阔斧Ⅵ	累计制造大件类家具70次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13076			70	13076	13076			宿舍	13075					
13077	12	1248	大刀阔斧Ⅶ	累计制造大件类家具100次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13077			100	13077	13077			宿舍	13076					
13078	12	1246	大刀阔斧Ⅷ	累计制造大件类家具150次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13078			150	13078	13078			宿舍	13077					
13079	12	1244	大刀阔斧Ⅸ	累计制造大件类家具200次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13079			200	13079	13079			宿舍	13078					
13080	12	1242	大刀阔斧Ⅹ	累计制造大件类家具500次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13080			500	13080	13080			宿舍	13079					
13081	12	1240	精雕细琢Ⅰ	累计制造小件类家具5次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13081			5	13081	13081			宿舍	14007					
13082	12	1238	精雕细琢Ⅱ	累计制造小件类家具10次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13082			10	13082	13082			宿舍	13081					
13083	12	1236	精雕细琢Ⅲ	累计制造小件类家具20次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13083			20	13083	13083			宿舍	13082					
13084	12	1234	精雕细琢Ⅳ	累计制造小件类家具30次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13084			30	13084	13084			宿舍	13083					
13085	12	1232	精雕细琢Ⅴ	累计制造小件类家具50次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13085			50	13085	13085			宿舍	13084					
13086	12	1230	精雕细琢Ⅵ	累计制造小件类家具70次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13086			70	13086	13086			宿舍	13085					
13087	12	1228	精雕细琢Ⅶ	累计制造小件类家具100次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13087			100	13087	13087			宿舍	13086					
13088	12	1226	精雕细琢Ⅷ	累计制造小件类家具150次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13088			150	13088	13088			宿舍	13087					
13089	12	1224	精雕细琢Ⅸ	累计制造小件类家具200次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13089			200	13089	13089			宿舍	13088					
13090	12	1222	精雕细琢Ⅹ	累计制造小件类家具500次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13090			500	13090	13090			宿舍	13089					
13091	12	1220	做挂饰不挂科Ⅰ	累计制造挂饰类家具5次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13091			5	13091	13091			宿舍	14007					
13092	12	1218	做挂饰不挂科Ⅱ	累计制造挂饰类家具10次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13092			10	13092	13092			宿舍	13091					
13093	12	1216	做挂饰不挂科Ⅲ	累计制造挂饰类家具20次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13093			20	13093	13093			宿舍	13092					
13094	12	1214	做挂饰不挂科Ⅳ	累计制造挂饰类家具30次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13094			30	13094	13094			宿舍	13093					
13095	12	1212	做挂饰不挂科Ⅴ	累计制造挂饰类家具50次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13095			50	13095	13095			宿舍	13094					
13096	12	1210	做挂饰不挂科Ⅵ	累计制造挂饰类家具70次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13096			70	13096	13096			宿舍	13095					
13097	12	1208	做挂饰不挂科Ⅶ	累计制造挂饰类家具100次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13097			100	13097	13097			宿舍	13096					
13098	12	1206	做挂饰不挂科Ⅷ	累计制造挂饰类家具150次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13098			150	13098	13098			宿舍	13097					
13099	12	1204	做挂饰不挂科Ⅸ	累计制造挂饰类家具200次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13099			200	13099	13099			宿舍	13098					
13100	12	1202	做挂饰不挂科Ⅹ	累计制造挂饰类家具500次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13100			500	13100	13100			宿舍	13099					
13101	12	1200	我是一个粉刷匠Ⅰ	累计家具改装5次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13101			5	13101	13101			宿舍	14007					
13102	12	1198	我是一个粉刷匠Ⅱ	累计家具改装10次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13102			10	13102	13102			宿舍	13101					
13103	12	1196	我是一个粉刷匠Ⅲ	累计家具改装50次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13103			50	13103	13103			宿舍	13102					
13104	12	1194	我是一个粉刷匠Ⅳ	累计家具改装100次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13104			100	13104	13104			宿舍	13103					
13105	12	1192	我是一个粉刷匠Ⅴ	累计家具改装200次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13105			200	13105	13105			宿舍	13104					
13106	12	1190	拆东补西Ⅰ	累计回收家具10件	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13106			10	13106	13106			宿舍	14007					
13107	12	1188	拆东补西Ⅱ	累计回收家具50件	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13107			50	13107	13107			宿舍	13106					
13108	12	1186	拆东补西Ⅲ	累计回收家具100件	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13108			100	13108	13108			宿舍	13107					
13109	12	1184	拆东补西Ⅳ	累计回收家具500件	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13109			500	13109	13109			宿舍	13108					
13110	12	1182	拆东补西Ⅴ	累计回收家具1000件	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13110			1000	13110	13110			宿舍	13109					
13111	12	1180	鬼斧神工Ⅰ	拥有橙色品质家具5件	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13111			5	13111	13111			宿舍	14007					
13112	12	1178	鬼斧神工Ⅱ	拥有橙色品质家具10件	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13112			10	13112	13112			宿舍	13111					
13113	12	1176	鬼斧神工Ⅲ	拥有橙色品质家具20件	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13113			20	13113	13113			宿舍	13112					
13114	12	1174	鬼斧神工Ⅳ	拥有橙色品质家具50件	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13114			50	13114	13114			宿舍	13113					
13115	12	1172	鬼斧神工Ⅴ	拥有橙色品质家具100件	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13115			100	13115	13115			宿舍	13114					
13116	12	1170	品质生活Ⅰ	所有宿舍内放置橙色品质家具5件	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13116			5	13116	13116			宿舍	14007					
13117	12	1168	品质生活Ⅱ	所有宿舍内放置橙色品质家具10件	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13117			10	13117	13117			宿舍	13116					
13118	12	1166	品质生活Ⅲ	所有宿舍内放置橙色品质家具20件	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13118			20	13118	13118			宿舍	13117					
13119	12	1164	品质生活Ⅳ	所有宿舍内放置橙色品质家具50件	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13119			50	13119	13119			宿舍	13118					
13120	12	1162	品质生活Ⅴ	所有宿舍内放置橙色品质家具100件	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13120			100	13120	13120			宿舍	13119					
13121	12	1150	美丽即正义Ⅰ	拥有美观值达到6500房间1间	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13121			1	13121				宿舍	14007					
13122	12	1148	美丽即正义Ⅱ	拥有美观值达到6500房间2间	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13122			2	13122				宿舍	13121					
13123	12	1146	美丽即正义Ⅲ	拥有美观值达到6500房间3间	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13123			3	13123				宿舍	13122					
