Id	TemplateId	Count	Params[0]	Params[1]	Params[2]
113072	1	10000			
113082	12	4			
113092	40103	3			
113102	1	12500			
113112	12	6			
113122	40100	4			
113132	1	15000			
113142	12	7			
113152	40104	5			
113162	1	17500			
113172	12	8			
113182	40103	6			
113192	1	20000			
113202	12	9			
113212	40100	7			
113222	1	25000			
113232	12	10			
113242	40104	8			
300903070	3	50			
300903080	3	50			
300903090	3	50			
300903100	3	50			
300903110	3	50			
300903120	3	50			
300903130	3	50			
300903140	3	50			
300903150	3	50			
300903160	3	50			
300903170	3	50			
300903180	3	50			
300903071	60000	50			
300903081	60000	50			
300903091	60000	50			
300903101	60000	50			
300903111	60000	50			
300903121	60000	50			
300903131	60000	50			
300903141	60000	50			
300903151	60000	50			
300903161	60000	50			
300903171	60000	50			
300903181	60000	50			
300903072	1	8888			
300903082	1	8888			
300903092	1	8888			
300903102	1	8888			
300903112	1	8888			
300903122	1	8888			
300903132	1	8888			
300903142	1	8888			
300903152	1	8888			
300903162	1	8888			
300903172	1	8888			
300903182	1	8888			
21002210	29	2			
21002220	29	2			
21002211	60000	100			
21002221	60000	100			
21002212	2994001	1	1	0	
21002222	3914001	1	1	0	
21002213	30013	1			
21002223	30013	1			
21002230	29	2			
21002240	29	2			
