StageId	Name	Description	Icon	BgmId	LoadingType	RewardTipId	EventId	NormalEventIdOnPassed	UnlockEventId	NormalEventId[1]	NormalEventId[2]	PreEventId[1]	PreEventId[2]	OrderId	RecommandLevel	IsMultiplayer	HaveAssist	StandardUseTimeSec	RequireLevel	RequireActionPoint	PassTimeLimit	PreStageId[1]	PreStageId[2]	PreStageId[3]	FlopRewardId	FinishRewardShow	FirstRewardShow	FinishDropId	FirstRewardId	StarRewardId[2]	StarRewardId[3]	StarRewardId	TeamExp	CardExp	MaxChallengeNums	BuyChallengeCost	BuyChallengeCount	KeepPlayingStory	BeginStoryId	EndStoryId	OnlinePlayerLeast	OnlinePlayerLimit	StarDesc[1]	StarDesc[2]	StarDesc[3]	SuggestedConditionId[1]	SuggestedConditionId[2]	SuggestedConditionId[3]	ForceConditionId[1]	ForceConditionId[2]	ForceConditionId[3]	HaveFirstPass	FirstGotoSkipId	FunctionLeftBtn	FunctionRightBtn	RobotId[1]	RobotId[2]	RobotId[3]	UrgentEventId[1]	UrgentEventId[2]	UrgentEventId[3]	RebootId	AutoFightId	StageType	StageGridStyle	FightControlId	DisableJoystick	NeedJobType[1]	NeedJobType[2]	NeedJobType[3]
10060103	疑云	只是用脚走的话很难找到通往统治局的出入口，到高处去或者是个不错的选择。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png	101				1						3	60		1		40	12	300	10060102				100601030	10060103	100603	10060103				12	60	10				1100613	3100613		3	全员存活通过关卡	死亡次数不超过1次	通关时间小于150秒							1		2	1								1		Square	63		1	2	3
10060104	强援	在高台等候灰鸦的不仅有地下城市的全景，还有守候在此的新种，击破他们。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab05.png	102				1						4	60		1		40	12	300	10060103				100601040	10060104	100604	10060104				12	60	10				1100614	3100614		3	全员存活通过关卡	死亡次数不超过1次	通关时间小于150秒							1		2	1								1		Rectangle	64		1	2	3
10060201	意识喧嚣	按渡边的说法，这座城市是黑野集团的所有物，他们可能把地图放在了城市中心的设施中。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png	101				1						5	61		1		40	12	300	10060104				100601050	10060105	100605	10060105				12	60	10				1100621			3	全员存活通过关卡	死亡次数不超过1次	通关时间小于150秒							1		2	1								1		Square	65		1	2	3
10060202	反戈	七实和渡边等遗忘者的争执似乎是从这附近开始的，因此在他们离开以后这里重新聚集了不少感染体。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png	101				1						6	61		1		40	12	300	10060201				100601060	10060106	100606	10060106				12	60	10				1100622			3	全员存活通过关卡	死亡次数不超过1次	通关时间小于150秒							1		2	1								1		Square	66		1	2	3
10060203	更大威胁	在中央设施外围有不少已经变成了感染体的守卫，击破他们才能找到进入设施的路。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab02.png	101				1						7	61		1		40	12	300	10060202				100601070	10060107	100607	10060107				12	60	10				1100623			3	全员存活通过关卡	死亡次数不超过1次	通关时间小于150秒							1		2	1								1		Square	67		1	2	3
10060204	换命	灰鸦小队进入设施的同时触发了警报，得赶紧把出入口都关上。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0602.png	111				1						8	61		1		40	12	300	10060203				100601080	10060108	100608	10060108				12	60	10				1100624	3100624		3	全员存活通过关卡	死亡次数不超过1次	通关时间小于150秒							1		2	1								1		Rectangle	68		1	2	3
10060301	清洗命令	中央设施内部并没有受到什么破坏，为了寻找这个地下城市的地图，灰鸦小队决定分开行动。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png	101				1						9	62		1		40	12	300	10060204				100601090	10060109	100609	10060109				12	60	10				1100631			3	全员存活通过关卡	死亡次数不超过1次	通关时间小于150秒							1		2	1								1		Square	69		1	2	3
10060302	威之末	设施内部有十分多存储着不同资料的终端，把感染体逐个打倒，然后从中寻找地图。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png	101				1						10	62		1		40	12	300	10060301				100601100	10060110	100610	10060110				12	60	10				1100632			3	全员存活通过关卡	死亡次数不超过1次	通关时间小于150秒							1		2	1								1		Square	70		1	2	3
10060303	清理部队	里，神威，露西亚，三人选择了不同的区域前进，而出现在露西亚眼前的，是一个名为生活区的地方。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png	102				1						11	62		1		40	12	300	10060302				100601110	10060111	100611	10060111				12	60	10				1100633	3100633		3	全员存活通过关卡	死亡次数不超过1次	通关时间小于150秒							1		2	1								1		Square	71		1	2	3
10060304	内战	生活区中的房间让露西亚回忆起了她和帕弥什公主互为姐妹的日子，这时候，警报再次响起。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0603.png	112				1						12	62		1		40	12	300	10060303				100601120	10060112	100612	10060112				12	60	10				1100634	3100634		3	全员存活通过关卡	死亡次数不超过1次	通关时间小于150秒							1	21	2	1								1		Rectangle	72		1	2	3
10070101	遗落	因为和清理部队发生战斗，在伊甸的你也被认为是叛徒被尼科拉监禁了起来，另一方面，露西亚从废墟中醒来。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png	102				1						1	64		1		50	15	300	11050106				100701010	10070101	100701	10070101				15	70	10				1100711	3100711		3	全员存活通过关卡	死亡次数不超过1次	通关时间小于150秒							1		2	1								1		Square	73		1	2	3
10070102	活埋	因为清理部队的攻击，灰鸦被打散掉到了更深处，露西亚在行动的时候发现了里和丽芙。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png	101				1						2	64		1		50	15	300	10070101				100701020	10070102	100702	10070102				15	70	10				1100712	3100712		3	全员存活通过关卡	死亡次数不超过1次	通关时间小于150秒							1		2	1								1		Square	74		1	2	3
10070103	重构	在继续寻找同伴的途中，灰鸦发现了因不明原因再次战斗起来的渡边和七实，得阻止他们。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0701.png	111				1						3	64		1		50	15	300	10070102				100701030	10070103	100703	10070103				15	70	10				1100713	3100713		3	全员存活通过关卡	死亡次数不超过1次	通关时间小于150秒							1		2	1								1		Rectangle	75		1	2	3
10070104	意外之盟	失散得神威似乎和感染体发生了战斗，灰鸦决定赶过去救援。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png	111				1						4	64		1		50	15	300	10070103				100701040	10070104	100704	10070104				15	70	10				1100714	3100714		3	全员存活通过关卡	死亡次数不超过1次	通关时间小于150秒							1		2	1								1		Square	76		1	2	3
10070201	分裂	在地底的灰鸦小队为了和你取得联系，决定寻找返回地上的方法。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png	112				1						5	65		1		50	15	300	10070104				100701050	10070105	100705	10070105				15	70	10				1100721	3100721		3	全员存活通过关卡	死亡次数不超过1次	通关时间小于150秒							1		2	1								1		Square	77		1	2	3
10070202	重见天日	清理部队似乎也被卷入了自己人的攻击之中，比安卡以不攻击灰鸦作为交换加入了搜索出口的队伍。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab02.png	101				1						6	65		1		50	15	300	10070201				100701060	10070106	100706	10070106				15	70	10				1100722	3100722		3	全员存活通过关卡	死亡次数不超过1次	通关时间小于150秒							1		2	1								1		Square	78		1	2	3
10070203	逆元紊乱	渡边似乎是唯一逃过重启的第一部队成员，但当比安卡想要获知更多情报的时候，渡边以感染体为由跑开了。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab04.png	101				1						7	65		1		50	15	300	10070202				100701070	10070107	100707	10070107				15	70	10				1100723			3	全员存活通过关卡	死亡次数不超过1次	死亡次数不超过2次							1		2	1	1005							1		Rectangle			1	2	3
10070204	异样能源	清理部队的卡列尼娜似乎对露西亚十分执着，为了让她听话，灰鸦小队只能和她一战了。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png	111				1						8	65		1		50	15	300	10070203				100701080	10070108	100708	10070108				15	70	10				1100724			3	全员存活通过关卡	死亡次数不超过1次	通关时间小于150秒							1		2	1								1		Square	80		1	2	3
10070301	意识沸腾	一个遗迹耸立在地下通道的尽头，灰鸦小队决定进入其中寻找线索。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0702.png	101				1						9	66		1		50	15	300	10070204				100701090	10070109	100709	10070109				15	70	10				1100731	3100731		3	全员存活通过关卡	死亡次数不超过1次	死亡次数不超过2次							1		2	1	1006							1		Rectangle			1	2	3
10070302	四方绞杀	被七实提醒发现自己没有连接也能看见灰鸦小队的状况以后，你决定和她们一起深入遗迹。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png	111				1						10	66		1		50	15	300	10070301				100701100	10070110	100710	10070110				15	70	10				1100732			3	全员存活通过关卡	死亡次数不超过1次	死亡次数不超过2次							1		2	1								1		Square	82		1	2	3
10070303	双向作战	遗迹内部就如迷宫一样，为了尽快找到回去的路，众人决定再往深处出发。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png	111				1						11	66		1		50	15	300	10070302				100701110	10070111	100711	10070111				15	70	10				1100733	3100733		3	全员存活通过关卡	死亡次数不超过1次	通关时间小于150秒							1		2	1								1		Square	83		1	2	3
10070304	末梢	遗迹的尽头是个什么都没有的死路，正当众人打算折回的时候，七实突然按下了开关…	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0703.png	112				1						12	66		1		50	15	300	10070303				100701120	10070112	100712	10070112				15	70	10				1100734	3100734		3	全员存活通过关卡	死亡次数不超过1次	通关时间小于150秒							1		2	1								1		Rectangle	84		1	2	3
10080101	黎明	帕弥什一举感染统治局外围的感染体和空中的伊甸，危亡之间哈桑让你孤军出战，目标：统治局！	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png	101				1						1	68		1		53	15	300	11060106				100801010	10080101	100801	10080101				15	80	10				1100811	3100811		3	全员存活通过关卡	死亡次数不超过1次	通关时间小于150秒							1		2	1								1		Square	85		1	2	3
10080102	潜能解禁	灰鸦通过遗迹来到了统治局外围，却没想到迎接他们的敌人是感染了病毒的构造体们。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png	101				1						2	68		1		53	15	300	10080101				100801020	10080102	100802	10080102				15	80	10				1100812			3	全员存活通过关卡	死亡次数不超过1次	死亡次数不超过2次							1		2	1	1007							1		Square			1	2	3
10080103	隔断	除了感染病毒的同伴以外，最初遇见的新种也出现在此拦住灰鸦的去路。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png	102				1						3	68		1		53	15	300	10080102				100801030	10080103	100803	10080103				15	80	10				1100813	3100813		3	全员存活通过关卡	死亡次数不超过1次	通关时间小于150秒							1		2	1								1		Square	87		1	2	3
10080104	克隆	感染体们的愿望是包含自身在内的毁灭，一旦伊甸被帕弥什占领，那事情将不可收拾，突破过去。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0801.png	111				1						4	68		1		53	15	300	10080103				100801040	10080104	100804	10080104				15	80	10				1100814	3100814		3	全员存活通过关卡	死亡次数不超过1次	通关时间小于150秒							1		2	1								1		Rectangle	88		1	2	3
10080201	哭·蔷	统治局毫无疑问是一个不见底的深渊，而根据七实所说的，帕弥什的主电脑放在了最下层。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png	101				1						5	69		1		53	15	300	10080104				100801050	10080105	100805	10080105				15	80	10				1100821	3100821		3	全员存活通过关卡	死亡次数不超过1次	通关时间小于150秒							1		2	1								1		Square	89		1	2	3
10080202	苦刑路	被露娜复活的提法守着通往深渊的路，得击破被她控制得感染体。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png	101				1						6	69		1		53	15	300	10080201				100801060	10080106	100806	10080106				15	80	10				1100822	3100822		3	全员存活通过关卡	死亡次数不超过1次	通关时间小于150秒							1		2	1								1		Square	90		1	2	3
10080203	余孽	提法成功利用之前得临死一击在里身上造出了入侵的后门，得绕过被控制得里击破提法。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab02.png	101				1						7	69		1		53	15	300	10080202				100801070	10080107	100807	10080107				15	80	10				1100823	3100823		3	全员存活通过关卡	死亡次数不超过1次	通关时间小于150秒							1		2	1								1		Square	91		1	2	3
10080204	苦劫	里靠着自己的力量解开了提法的控制，捉住机会消灭提法。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0802.png	111				1						8	69		1		53	15	300	10080203				100801080	10080108	100808	10080108				15	80	10				1100824	3100824		3	全员存活通过关卡	死亡次数不超过1次	通关时间小于150秒							1		2	1								1		Rectangle	92		1	2	3
10080301	正义	通往深渊底部的每一层都放置着相应的守卫，而这层的守卫似乎就是能够植入病毒的感染体，得小心他们的攻击。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png	111				1						9	70		1		53	15	300	10080204				100801090	10080109	100809	10080109				15	80	10				1100831			3	全员存活通过关卡	死亡次数不超过1次	通关时间小于150秒							1		2	1								1		Square	93		1	2	3
10080302	顽抗	在这个区域内复活的敌人是之前在庄园里面的敌人，看来得做好和罗兰再战的准备了。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png	112				1						10	70		1		53	15	300	10080301				100801100	10080110	100810	10080110				15	80	10				1100832	3100832		3	全员存活通过关卡	死亡次数不超过1次	通关时间小于150秒							1		2	1								1		Square	94		1	2	3
10080303	噬	帕弥什把庄园中无辜的保安也化成了感染体，虽然不知是否露娜所为，但现在和露西亚一起再了结它一次吧。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0803.png	112				1						11	70		1		53	15	300	10080302				100801110	10080111	100811	10080111				15	80	10				1100833	3100833		3	全员存活通过关卡	死亡次数不超过1次	死亡次数不超过2次							1		2	1								1		Rectangle			1	2	3
10080304	光与影的假面	在这个区域底层等候灰鸦的不是罗兰，而是罗兰的手下，虽然松了口气，但被强化的感染体依然难缠。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0804.png	112				1						12	70		1		53	15	300	10080303				100801120	10080112	100812	10080112				15	80	10				1100834	3100834		3	全员存活通过关卡	死亡次数不超过1次	通关时间小于150秒							1		2	1								1		Rectangle	96		1	2	3
10090101	飞沙	这场战役的胜负背后，很可能就隐藏着世界格局未来的方向。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabStory.png	9				1						1	75		1		55	15	300	11080106				100801010	10090101	100801	10090101				15	80	10				1100911			3	全员存活通过关卡	死亡次数不超过1次	通关时间小于150秒							1		2	1								1	2	Square	85		1	2	3
10090102	二类接触		Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0901.png	9				1						2	75		1		55	15	300	10090101				100801010	10090101	100801	10090101				15	80	10				1100912	3100912		3	全员存活通过关卡	死亡次数不超过1次	通关时间小于240秒							1		2	1								1		Square	86		1	2	3
10090103	星间		Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0902.png	9				1						3	75		1		55	15	300	10090102				100801020	10090102	100802	10090102				15	80	10				1100913	3100913		3	全员存活通过关卡	死亡次数不超过1次	通关时间小于300秒							1		2	1								1		Rectangle	87		1	2	3
